elapsed_s,wall_time,reference_id,sp_can_unconfirmed,reference_valid_age_ms,reference_count,reference_payload_changes,reference_max_gap_ms,reference_raw,position,delta_position_from_first_sample,velocity,status2_valid_age_ms,status2_count,status2_max_gap_ms,status2_raw,applied_output,bus_voltage_V,motor_current_A,temperature_C,status0_valid_age_ms,status0_raw,status1_age_ms,status1_raw,heartbeat_age_ms,heartbeat_count,heartbeat_max_gap_ms,heartbeat_raw,invalid_frame_count,error_frame_count,candidate_reference_ids
2.470499,2026-09-14T20:53:38.993018-06:00,0x02051081,100.0,8.09335708618164,123,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.109952926635742,123,20.0958251953125,2b1815320531e339,0.0,12.02197802197798,0.0,24,14.086008071899414,0000690600182000,142.0440673828125,0000000000400000,8.47768783569336,123,22.072315216064453,ffffffffffffffff,0,0,0x02051081
2.570529,2026-09-14T20:53:39.093048-06:00,0x02051081,100.0,8.090734481811523,128,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.136894226074219,128,20.0958251953125,2b1815320531e339,0.0,12.02197802197798,0.0,24,14.07480239868164,0000690600182000,242.07425117492676,0000000000400000,8.477449417114258,128,22.072315216064453,ffffffffffffffff,0,0,0x02051081
2.676487,2026-09-14T20:53:39.199006-06:00,0x02051081,100.0,14.108896255493164,133,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.098550796508789,133,20.0958251953125,2b1815320531e339,0.0,12.02197802197798,0.0,24,0.03719329833984375,0000690600182000,98.03557395935059,0000000000400000,14.494180679321289,133,22.072315216064453,ffffffffffffffff,0,0,0x02051081
2.776506,2026-09-14T20:53:39.299024-06:00,0x02051081,100.0,13.90981674194336,138,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.102365493774414,138,20.0958251953125,2b1815320531e339,0.0,12.043956043956001,0.0,24,0.09298324584960938,00006c0600182000,198.05383682250977,0000000000400000,14.34469223022461,138,22.072315216064453,ffffffffffffffff,0,0,0x02051081
2.882042,2026-09-14T20:53:39.404561-06:00,0x02051081,100.0,19.667625427246094,143,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.645597457885742,143,20.0958251953125,2b1815320531e339,0.0,12.029304029303987,0.0,24,5.598545074462891,00006a0600182000,53.648948669433594,0000000000400000,0.04029273986816406,144,22.072315216064453,ffffffffffffffff,0,0,0x02051081
2.982401,2026-09-14T20:53:39.504920-06:00,0x02051081,100.0,0.03147125244140625,149,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.01300048828125,148,20.0958251953125,2b1815320531e339,0.0,12.036630036629994,0.0,24,5.95402717590332,00006b0600182000,154.0076732635498,0000000000400000,0.4172325134277344,149,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.082442,2026-09-14T20:53:39.604960-06:00,0x02051081,100.0,0.030040740966796875,154,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.056154251098633,153,20.0958251953125,2b1815320531e339,0.0,12.043956043956001,0.0,24,5.998134613037109,00006c0600182000,3.998279571533203,0000000000400000,0.4146099090576172,154,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.184501,2026-09-14T20:53:39.707020-06:00,0x02051081,100.0,2.1119117736816406,159,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.06508827209472656,159,20.0958251953125,2b1815320531e339,0.0,12.058608058608016,0.0,24,8.06427001953125,00006e0600182000,106.05812072753906,0000000000400000,2.495288848876953,159,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.284548,2026-09-14T20:53:39.807065-06:00,0x02051081,100.0,2.151012420654297,164,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.10514259338378906,164,20.0958251953125,2b1815320531e339,0.0,12.080586080586038,0.0,24,8.113384246826172,0000710600182000,206.10332489013672,0000000000400000,2.5260448455810547,164,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.390477,2026-09-14T20:53:39.912996-06:00,0x02051081,100.0,8.066654205322266,169,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.047964096069336,169,20.0958251953125,2b1815320531e339,0.0,12.109890109890067,0.0,24,14.076471328735352,0000750600182000,62.07704544067383,0000000000400000,8.456230163574219,169,22.072315216064453,ffffffffffffffff,0,0,0x02051081
