elapsed_s,wall_time,reference_id,sp_can_unconfirmed,reference_valid_age_ms,reference_count,reference_payload_changes,reference_max_gap_ms,reference_raw,position,delta_position_from_first_sample,velocity,status2_valid_age_ms,status2_count,status2_max_gap_ms,status2_raw,applied_output,bus_voltage_V,motor_current_A,temperature_C,status0_valid_age_ms,status0_raw,status1_age_ms,status1_raw,heartbeat_age_ms,heartbeat_count,heartbeat_max_gap_ms,heartbeat_raw,invalid_frame_count,error_frame_count,candidate_reference_ids
25.647311,2026-09-14T21:15:49.283957-06:00,0x02051081,0.5,0.03147125244140625,1135,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.8504390716552734,00006e0600182000,177.99901962280273,0000000000400000,0.4189014434814453,1135,23.15235137939453,ffffffffffffffff,0,0,0x02051081
25.766363,2026-09-14T21:15:49.403009-06:00,0x02051081,0.5,19.137144088745117,1140,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.04124641418457031,00006e0600182000,47.09482192993164,0000000000400000,19.529342651367188,1140,23.15235137939453,ffffffffffffffff,0,0,0x02051081
25.866862,2026-09-14T21:15:49.503508-06:00,0x02051081,0.5,19.692659378051758,1145,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.5817413330078125,00006e0600182000,147.59397506713867,0000000000400000,0.03981590270996094,1146,23.15235137939453,ffffffffffffffff,0,0,0x02051081
25.967231,2026-09-14T21:15:49.603878-06:00,0x02051081,0.5,0.03337860107421875,1151,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.9188652038574219,00006e0600182000,247.96366691589355,0000000000400000,0.41747093200683594,1151,23.15235137939453,ffffffffffffffff,0,0,0x02051081
26.067281,2026-09-14T21:15:49.703927-06:00,0x02051081,0.5,0.03695487976074219,1156,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.8604526519775391,00006e0600182000,98.01292419433594,0000000000400000,0.42557716369628906,1156,23.15235137939453,ffffffffffffffff,0,0,0x02051081
26.18635,2026-09-14T21:15:49.822996-06:00,0x02051081,0.5,19.162416458129883,1161,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.03552436828613281,00006e0600182000,217.08202362060547,0000000000400000,19.551753997802734,1161,23.15235137939453,ffffffffffffffff,0,0,0x02051081
26.286363,2026-09-14T21:15:49.923009-06:00,0x02051081,0.5,19.020795822143555,1166,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.06103515625,00006e0600182000,67.07763671875,0000000000400000,19.41394805908203,1166,23.15235137939453,ffffffffffffffff,0,0,0x02051081
26.387056,2026-09-14T21:15:50.023699-06:00,0x02051081,0.5,19.808292388916016,1171,1,23.576974868774414,0000003f00000000,,,,,0,0.0,,0.0,12.065934065934023,0.0,24,0.6859302520751953,00006f0600182000,167.76728630065918,0000000000400000,20.197153091430664,1171,23.15235137939453,ffffffffffffffff,0,0,0x02051081
26.487157,2026-09-14T21:15:50.123804-06:00,0x02051081,0.20000000298023224,0.023365020751953125,1177,2,23.576974868774414,cdcc4c3e00000000,,,,,0,0.0,,0.0,12.065934065934023,0.0,24,0.8530616760253906,00006f0600182000,17.905235290527344,0000000000400000,0.3879070281982422,1177,23.15235137939453,ffffffffffffffff,0,0,0x02051081
26.58726,2026-09-14T21:15:50.223906-06:00,0x02051081,0.20000000298023224,0.05340576171875,1182,2,23.576974868774414,cdcc4c3e00000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.9844303131103516,00006e0600182000,118.00789833068848,0000000000400000,0.4413127899169922,1182,23.15235137939453,ffffffffffffffff,0,0,0x02051081
