t_plan_s,t_tx_begin_s,t_tx_end_s,tx_unix_s,step_index,duty_command,event,lateness_ms
,1.1293019009999625,1.1293426239999462,1789785045.6567874,0,0.0,refresh,
,1.1494528650000575,1.1494862730000932,1789785045.6769383,0,0.0,refresh,
,1.1695938850002676,1.1696282560001237,1789785045.6970792,0,0.0,refresh,
,1.1897409230000449,1.1897786640001868,1789785045.7172265,0,0.0,refresh,
,1.209891684000013,1.2099312210002608,1789785045.737377,0,0.0,refresh,
,1.2300360920003186,1.2300740740001856,1789785045.7575216,0,0.0,refresh,
,1.2501832970001487,1.2502159450000363,1789785045.7776687,0,0.0,refresh,
,1.2702915019999637,1.2703437430000122,1789785045.797777,0,0.0,refresh,
,1.2904551330002505,1.2904945400000543,1789785045.8179405,0,0.0,refresh,
,1.3106044490000386,1.3106368379999367,1789785045.8380897,0,0.0,refresh,
,1.33073563500011,1.3307648390000395,1789785045.858221,0,0.0,refresh,
,1.3508673400001499,1.350915470000018,1789785045.8783529,0,0.0,refresh,
,1.371015582000382,1.3710498410000582,1789785045.898501,0,0.0,refresh,
,1.3911600460000955,1.391214009000123,1789785045.9186456,0,0.0,refresh,
,1.4113369730002887,1.4113691219999964,1789785045.9388225,0,0.0,refresh,
,1.4314752710001812,1.4315062340001532,1789785045.9589605,0,0.0,refresh,
,1.4516102530001262,1.4516419020001194,1789785045.9790955,0,0.0,refresh,
,1.4717380140000387,1.4717665880002642,1789785045.9992232,0,0.0,refresh,
,1.491864310999972,1.4918921080002292,1789785046.0193498,0,0.0,refresh,
,1.511988405000011,1.5120170160003,1789785046.039474,0,0.0,refresh,
,1.5321141100002933,1.5321427020003284,1789785046.0595996,0,0.0,refresh,
,1.5522488890001114,1.5522925000000214,1789785046.0797343,0,0.0,refresh,
,1.5723942050003643,1.572426833999998,1789785046.0998797,0,0.0,refresh,
,1.5925581690003128,1.5926399650002168,1789785046.1200438,0,0.0,refresh,
,1.6127674110002772,1.6128273560002526,1789785046.1402528,0,0.0,refresh,
,1.6329348379999828,1.632970301000114,1789785046.1604204,0,0.0,refresh,
,1.6530680430000757,1.6531018020000374,1789785046.1805534,0,0.0,refresh,
,1.6732044519999363,1.673242563000258,1789785046.20069,0,0.0,refresh,
,1.6933406930002093,1.693371768000361,1789785046.2208261,0,0.0,refresh,
,1.7134724350003125,1.7134988060001888,1789785046.2409577,0,0.0,refresh,
,1.7336036220003734,1.7336459000002833,1789785046.261089,0,0.0,refresh,
,1.7537454749999597,1.7537763450000057,1789785046.281231,0,0.0,refresh,
,1.7738744940002107,1.7739035310000872,1789785046.30136,0,0.0,refresh,
,1.7940113839999867,1.794053014000383,1789785046.3214967,0,0.0,refresh,
,1.8141724970000723,1.8142194229999404,1789785046.341658,0,0.0,refresh,
,1.8343233130003682,1.8343508130001283,1789785046.3618085,0,0.0,refresh,
,1.8544470179999735,1.854478147000009,1789785046.3819323,0,0.0,refresh,
,1.8745768890003092,1.8746060560001752,1789785046.4020624,0,0.0,refresh,
,1.8947029830001156,1.8947402610001518,1789785046.4221883,0,0.0,refresh,
,1.9148410950001562,1.9148665580000852,1789785046.4423265,0,0.0,refresh,
,1.9349646700002268,1.9349896150001769,1789785046.4624503,0,0.0,refresh,
,1.9550853200003075,1.9551121340000464,1789785046.4825706,0,0.0,refresh,
,1.9752085800000714,1.9752354500001275,1789785046.502694,0,0.0,refresh,
,1.9953323220001948,1.9953597660000923,1789785046.5228179,0,0.0,refresh,
,2.0154567670001597,2.0154864160003854,1789785046.5429423,0,0.0,refresh,
,2.035610917000213,2.035651861000133,1789785046.5630963,0,0.0,refresh,
,2.055751603000317,2.0557860480003,1789785046.5832372,0,0.0,refresh,
,2.0758867340000506,2.0759190300000228,1789785046.603372,0,0.0,refresh,
,2.096060050000233,2.096157828000287,1789785046.6235456,0,0.0,refresh,
,2.1162836070002413,2.11632907000012,1789785046.643769,0,0.0,refresh,
,2.1364332190000823,2.1364713860002666,1789785046.6639185,0,0.0,refresh,
,2.1565792020001027,2.156621276000351,1789785046.6840649,0,0.0,refresh,
,2.1767304620002506,2.176764944000297,1789785046.7042158,0,0.0,refresh,
,2.1968844450002507,2.196948741000142,1789785046.72437,0,0.0,refresh,
,2.217057668000052,2.217102946000068,1789785046.7445433,0,0.0,refresh,
,2.237203317999956,2.237236929000119,1789785046.7646887,0,0.0,refresh,
,2.2573350600000595,2.2573680970003807,1789785046.7848206,0,0.0,refresh,
,2.277471875000174,2.277501116000167,1789785046.8049572,0,0.0,refresh,
,2.297596803000033,2.2976252840003326,1789785046.825082,0,0.0,refresh,
,2.317734933000338,2.3177630449999924,1789785046.8452203,0,0.0,refresh,
,2.3378584530000808,2.3378862680001475,1789785046.8653438,0,0.0,refresh,
,2.3580239170000823,2.3580892690001747,1789785046.8855095,0,0.0,refresh,
,2.378191770000285,2.378232641000068,1789785046.905677,0,0.0,refresh,
,2.398354864000339,2.398410901000261,1789785046.9258404,0,0.0,refresh,
,2.4185214210001504,2.4185545880000063,1789785046.9460068,0,0.0,refresh,
,2.438654515000053,2.4386852740003633,1789785046.9661398,0,0.0,refresh,
,2.4587847190000502,2.4588157190000857,1789785046.9862702,0,0.0,refresh,
,2.4789191840000058,2.478964924000138,1789785047.0064046,0,0.0,refresh,
,2.4991283700001077,2.499158018000344,1789785047.0266137,0,0.0,refresh,
,2.519276853000065,2.5193042969999624,1789785047.0467622,0,0.0,refresh,
,2.539397965000262,2.5394244090002758,1789785047.0668833,0,0.0,refresh,
,2.559517077000237,2.5595506140002726,1789785047.0870025,0,0.0,refresh,
,2.5796465600001284,2.579673856000227,1789785047.107132,0,0.0,refresh,
,2.599735079000311,2.5997651350003252,1789785047.1272204,0,0.0,refresh,
,2.6198600620000434,2.6198876920002476,1789785047.1473453,0,0.0,refresh,
,2.639982211000188,2.6400097300002017,1789785047.1674676,0,0.0,refresh,
,2.660104046000015,2.6601316569999653,1789785047.1875894,0,0.0,refresh,
,2.680236695000076,2.680294547000358,1789785047.2077222,0,0.0,refresh,
,2.7004213630002596,2.7004596410001795,1789785047.2279065,0,0.0,refresh,
,2.720547382999939,2.7205821970001125,1789785047.2480328,0,0.0,refresh,
,2.740678069000296,2.740709125000194,1789785047.2681637,0,0.0,refresh,
,2.760825348000253,2.7608584780000456,1789785047.2883108,0,0.0,refresh,
,2.780955868000092,2.7809844970001905,1789785047.3084414,0,0.0,refresh,
,2.8010855540001103,2.801135202000296,1789785047.3285708,0,0.0,refresh,
,2.821236499999941,2.8212838700001157,1789785047.348722,0,0.0,refresh,
,2.8413841300002787,2.841425927000273,1789785047.3688695,0,0.0,refresh,
,2.861533650000183,2.861581871999988,1789785047.3890193,0,0.0,refresh,
,2.8816829100001087,2.881716335999954,1789785047.4091685,0,0.0,refresh,
,2.901824003999991,2.9018525230003434,1789785047.4293094,0,0.0,refresh,
,2.9219492460001675,2.921977228000287,1789785047.4494345,0,0.0,refresh,
,2.9420718770002168,2.9420996920002835,1789785047.4695573,0,0.0,refresh,
,2.96219441500034,2.96222082300028,1789785047.4896798,0,0.0,refresh,
,2.982320157000231,2.982346379000319,1789785047.5098057,0,0.0,refresh,
,3.0024404360001427,3.0024673620000613,1789785047.5299258,0,0.0,refresh,
,3.022565233000023,3.022599899999932,1789785047.5500505,0,0.0,refresh,
,3.0426989750003486,3.0427419570000893,1789785047.5701845,0,0.0,refresh,
,3.06284179100021,3.0628702910003085,1789785047.5903273,0,0.0,refresh,
,3.082965477000016,3.082993663000252,1789785047.610451,0,0.0,refresh,
,3.103092571000161,3.103151682000316,1789785047.6305783,0,0.0,refresh,
,3.1232530720003524,3.123293960999945,1789785047.6507387,0,0.0,refresh,
,3.1433953140003723,3.1434368879999965,1789785047.6708808,0,0.0,refresh,
,3.163545482000245,3.1635792790002597,1789785047.6910307,0,0.0,refresh,
,3.1836779830000523,3.183707632000278,1789785047.7111633,0,0.0,refresh,
,3.20381579900004,3.203851448000023,1789785047.731301,0,0.0,refresh,
,3.223949151999932,3.2239775780003583,1789785047.7514346,0,0.0,refresh,
,3.2440737830002035,3.2441035420001754,1789785047.7715592,0,0.0,refresh,
,3.264206931999979,3.2642407100001947,1789785047.7916923,0,0.0,refresh,
,3.284347082000295,3.2843781370002034,1789785047.8118327,0,0.0,refresh,
,3.304473546000281,3.3045022310002423,1789785047.831959,0,0.0,refresh,
,3.3245988060002674,3.324626436000017,1789785047.8520842,0,0.0,refresh,
,3.344727993000106,3.3447551220001515,1789785047.8722134,0,0.0,refresh,
,3.364868789999946,3.3649379570001656,1789785047.8923542,0,0.0,refresh,
,3.385062828000173,3.3850995140001032,1789785047.912548,0,0.0,refresh,
,3.4051967180002976,3.4052499960002933,1789785047.9326823,0,0.0,refresh,
,3.4253545900000972,3.4254072749999978,1789785047.9528399,0,0.0,refresh,
,3.4455077760003405,3.4455418500001542,1789785047.9729934,0,0.0,refresh,
,3.465642537000349,3.4656773700003214,1789785047.9931278,0,0.0,refresh,
,3.485775501000262,3.485805889999938,1789785048.0132608,0,0.0,refresh,
,3.5059014830003434,3.50593159500022,1789785048.033387,0,0.0,refresh,
,3.5260373920000347,3.52608450300022,1789785048.0535228,0,0.0,refresh,
,3.546185171000161,3.546219134000239,1789785048.0736706,0,0.0,refresh,
,3.566324005000297,3.5663528390000465,1789785048.0938094,0,0.0,refresh,
,3.5864472289999867,3.5864765989999796,1789785048.1139326,0,0.0,refresh,
,3.6065987110000606,3.6066328410001915,1789785048.134084,0,0.0,refresh,
,3.626731953000217,3.6267635270000937,1789785048.1542175,0,0.0,refresh,
,3.646858899000108,3.6468874730003336,1789785048.1743443,0,0.0,refresh,
,3.666988548000063,3.6670243630001096,1789785048.194474,0,0.0,refresh,
,3.687122068000008,3.687154068000382,1789785048.2146075,0,0.0,refresh,
,3.7072524019999946,3.7072810510003364,1789785048.2347376,0,0.0,refresh,
,3.7273731810000754,3.7274014220001845,1789785048.2548585,0,0.0,refresh,
,3.7475019420003264,3.7475332940002772,1789785048.2749872,0,0.0,refresh,
,3.7676299240001754,3.767658961000052,1789785048.2951152,0,0.0,refresh,
,3.787755018000098,3.7877821659999427,1789785048.3152404,0,0.0,refresh,
,3.8078782040001897,3.8079053530000238,1789785048.3353636,0,0.0,refresh,
,3.828017428000294,3.8280661870003314,1789785048.3555028,0,0.0,refresh,
,3.848168002999955,3.848198873000001,1789785048.3756533,0,0.0,refresh,
,3.86830600400026,3.8683472630000324,1789785048.3957913,0,0.0,refresh,
,3.8884472459999415,3.888482357000157,1789785048.4159327,0,0.0,refresh,
,3.908579006000309,3.9086103399999956,1789785048.4360645,0,0.0,refresh,
,3.928706508000232,3.928743360000226,1789785048.456192,0,0.0,refresh,
,3.948841972000082,3.94886795299999,1789785048.4763274,0,0.0,refresh,
,3.9689645650000784,3.9689898990000074,1789785048.49645,0,0.0,refresh,
,3.989087011000265,3.9891129740003635,1789785048.5165725,0,0.0,refresh,
,4.009234938000191,4.009281623000334,1789785048.5367203,0,0.0,refresh,
,4.029403384000034,4.029445180000039,1789785048.5568888,0,0.0,refresh,
,4.049543274000371,4.049579217999963,1789785048.5770285,0,0.0,refresh,
,4.069683127000189,4.069733479000206,1789785048.5971687,0,0.0,refresh,
,4.089854961000128,4.089886147000016,1789785048.6173403,0,0.0,refresh,
,4.109987185000136,4.110044685000048,1789785048.6374729,0,0.0,refresh,
,4.1301556120001806,4.1301933530003225,1789785048.657641,0,0.0,refresh,
,4.150298576000296,4.150342038999952,1789785048.677784,0,0.0,refresh,
,4.170441707000009,4.1704739850001715,1789785048.6979272,0,0.0,refresh,
,4.19057180100026,4.190601690000221,1789785048.7180572,0,0.0,refresh,
,4.210698893999961,4.210738357000082,1789785048.7381842,0,0.0,refresh,
,4.230838784000298,4.230864859000121,1789785048.7583241,0,0.0,refresh,
,4.25096002600003,4.25100761900012,1789785048.7784452,0,0.0,refresh,
,4.271122138999999,4.271150250000119,1789785048.7986076,0,0.0,refresh,
,4.291248121000081,4.291273992000242,1789785048.8187335,0,0.0,refresh,
,4.31137086300032,4.311397622000186,1789785048.8388562,0,0.0,refresh,
,4.331496957000127,4.331523624000056,1789785048.8589823,0,0.0,refresh,
,4.3516455320000205,4.351712384000166,1789785048.879131,0,0.0,refresh,
,4.371837107000374,4.371872182000061,1789785048.8993225,0,0.0,refresh,
,4.3919814420000876,4.392033979000189,1789785048.919467,0,0.0,refresh,
,4.412153739000132,4.412184277000051,1789785048.939639,0,0.0,refresh,
,4.432286648000172,4.432315815000038,1789785048.9597719,0,0.0,refresh,
,4.452418242000022,4.452446445000078,1789785048.9799035,0,0.0,refresh,
,4.472542946999965,4.472571927999979,1789785049.0000284,0,0.0,refresh,
,4.492670855000142,4.492697429000145,1789785049.0201561,0,0.0,refresh,
,4.512804467000024,4.512835097000334,1789785049.0402899,0,0.0,refresh,
,4.53293382000038,4.532961987000363,1789785049.0604193,0,0.0,refresh,
,4.553066840000156,4.553098618000149,1789785049.080552,0,0.0,refresh,
,4.57319687800009,4.573224563000167,1789785049.1006823,0,0.0,refresh,
,4.593322824000097,4.593347879000248,1789785049.1208081,0,0.0,refresh,
,4.613460899000074,4.613531566000347,1789785049.1409464,0,0.0,refresh,
,4.633637474000352,4.633682215000135,1789785049.161123,0,0.0,refresh,
,4.6537794570003825,4.6538129010000375,1789785049.1812649,0,0.0,refresh,
,4.673917643000095,4.673956180000005,1789785049.2014031,0,0.0,refresh,
,4.694066088999989,4.694115070999942,1789785049.2215517,0,0.0,refresh,
,4.714229961000001,4.714262256999973,1789785049.2417154,0,0.0,refresh,
,4.734366999000031,4.734397369000362,1789785049.2618525,0,0.0,refresh,
,4.754493851999996,4.754522907000137,1789785049.281979,0,0.0,refresh,
,4.774619168000299,4.774646983000366,1789785049.3021045,0,0.0,refresh,
,4.794750649999969,4.79477861300029,1789785049.322236,0,0.0,refresh,
,4.81487650300005,4.814903189000233,1789785049.342362,0,0.0,refresh,
,4.835014116000366,4.835063782000361,1789785049.3624995,0,0.0,refresh,
,4.855305691000012,4.855373284000052,1789785049.3827913,0,0.0,refresh,
,4.875501118000102,4.875609618999988,1789785049.4029865,0,0.0,refresh,
,4.895727731000079,4.895792953000182,1789785049.423213,0,0.0,refresh,
,4.915901769000357,4.91593197300017,1789785049.443387,0,0.0,refresh,
,4.9360350290003225,4.936063048000051,1789785049.4635205,0,0.0,refresh,
,4.956159827000192,4.956188253000164,1789785049.4836452,0,0.0,refresh,
,4.976286087000062,4.976313310000023,1789785049.5037713,0,0.0,refresh,
,4.996410718000334,4.996440829000221,1789785049.523896,0,0.0,refresh,
,5.01653597800032,5.016564218999974,1789785049.5440211,0,0.0,refresh,
,5.036689387000024,5.036746183000105,1789785049.564175,0,0.0,refresh,
,5.056853703000343,5.056888313999934,1789785049.5843391,0,0.0,refresh,
,5.076992204000362,5.077031964000071,1789785049.6044776,0,0.0,refresh,
,5.0971615390003535,5.09724642800029,1789785049.6246471,0,0.0,refresh,
,5.117366244000095,5.1174067070001,1789785049.6448517,0,0.0,refresh,
,5.1375037820002944,5.13753854100014,1789785049.6649892,0,0.0,refresh,
,5.157645209000293,5.1576841539999805,1789785049.6851308,0,0.0,refresh,
,5.177783673000249,5.177815451000242,1789785049.705269,0,0.0,refresh,
,5.197963415000231,5.198264008000024,1789785049.7254496,0,0.0,refresh,
,5.218426658000226,5.218462454000019,1789785049.745912,0,0.0,refresh,
,5.238561381000181,5.2385935480001535,1789785049.7660468,0,0.0,refresh,
,5.2587013450001905,5.258739030000015,1789785049.7861867,0,0.0,refresh,
,5.278847457000211,5.278890383000089,1789785049.8063328,0,0.0,refresh,
,5.299018755000361,5.299048755000058,1789785049.8265042,0,0.0,refresh,
,5.31917957099995,5.319205997000154,1789785049.846665,0,0.0,refresh,
,5.339300830999946,5.339332109000225,1789785049.8667862,0,0.0,refresh,
,5.359429499000271,5.359467628999937,1789785049.886915,0,0.0,refresh,
,5.379563537000195,5.379593278000357,1789785049.907049,0,0.0,refresh,
,5.399689446000139,5.399737705000007,1789785049.9271748,0,0.0,refresh,
,5.419835855000201,5.419863114000236,1789785049.9473214,0,0.0,refresh,
,5.439956763000282,5.4399822630002745,1789785049.9674423,0,0.0,refresh,
,5.460076672000014,5.460102246000133,1789785049.987562,0,0.0,refresh,
,5.480200673000127,5.480230487999961,1789785050.0076861,0,0.0,refresh,
,5.500327359000039,5.500353895999979,1789785050.027813,0,0.0,refresh,
,5.520448397000109,5.520475544999954,1789785050.0479336,0,0.0,refresh,
,5.54057208400036,5.540605084000163,1789785050.0680575,0,0.0,refresh,
,5.560711548000199,5.560755732999951,1789785050.0881968,0,0.0,refresh,
,5.580864307999946,5.580894642000203,1789785050.1083498,0,0.0,refresh,
,5.6010020870003245,5.601035420000244,1789785050.1284873,0,0.0,refresh,
,5.621133347000068,5.621165403000305,1789785050.1486187,0,0.0,refresh,
,5.641274034000162,5.641302126000028,1789785050.1687596,0,0.0,refresh,
,5.66140640499998,5.661447924000186,1789785050.188892,0,0.0,refresh,
,5.681547907000095,5.6815763879999395,1789785050.2090333,0,0.0,refresh,
,5.701673815000049,5.701707574000011,1789785050.229159,0,0.0,refresh,
,5.72182524200025,5.72185552000019,1789785050.2493107,0,0.0,refresh,
,5.741956725000364,5.741986114000156,1789785050.269442,0,0.0,refresh,
,5.762083743999938,5.762112652000269,1789785050.2895691,0,0.0,refresh,
,5.782212060000347,5.782240079000076,1789785050.3096976,0,0.0,refresh,
,5.802338673000122,5.802387784000075,1789785050.3298242,0,0.0,refresh,
,5.822499322000112,5.82254565500034,1789785050.349985,0,0.0,refresh,
,5.842647786000271,5.842678934000105,1789785050.3701332,0,0.0,refresh,
,5.862779953999961,5.862818380000135,1789785050.3902652,0,0.0,refresh,
,5.882916937000118,5.882951695999964,1789785050.4104023,0,0.0,refresh,
,5.903046530000211,5.903079956000056,1789785050.4305317,0,0.0,refresh,
,5.923177383000166,5.923204346000148,1789785050.4506629,0,0.0,refresh,
,5.943299810000099,5.943325847000324,1789785050.4707854,0,0.0,refresh,
,5.96342831200036,5.963454515000194,1789785050.4909139,0,0.0,refresh,
,5.983550498000113,5.983576128000095,1789785050.511036,0,0.0,refresh,
6.0,6.000074548000157,6.000100585000382,1789785050.52756,1,0.05,step,0.07454800015693763
,6.020693420000043,6.020971809999992,1789785050.5481803,1,0.05,refresh,
,6.041211515000214,6.041249626000081,1789785050.5686967,1,0.05,refresh,
,6.061339812000369,6.0613706270000876,1789785050.588825,1,0.05,refresh,
,6.0814768499999445,6.081510832000276,1789785050.6089623,1,0.05,refresh,
,6.101620129000366,6.101677222000035,1789785050.6291056,1,0.05,refresh,
,6.121779556000092,6.121808964000138,1789785050.6492648,1,0.05,refresh,
,6.141905520000364,6.141938149999987,1789785050.669391,1,0.05,refresh,
,6.162037909999981,6.162071096000091,1789785050.6895232,1,0.05,refresh,
,6.182176393000191,6.182206893000057,1789785050.7096617,1,0.05,refresh,
,6.202305228000114,6.202334709000297,1789785050.7297907,1,0.05,refresh,
,6.222432858000047,6.222465433000252,1789785050.7499182,1,0.05,refresh,
,6.242562452000129,6.242591581999932,1789785050.770048,1,0.05,refresh,
,6.26268869400019,6.262725952999972,1789785050.790174,1,0.05,refresh,
,6.282823825000378,6.28285054700018,1789785050.8103092,1,0.05,refresh,
,6.302948862999983,6.3029798820002725,1789785050.8304343,1,0.05,refresh,
,6.323086289999992,6.323127660999944,1789785050.8505719,1,0.05,refresh,
,6.343228865000128,6.343258143000185,1789785050.8707144,1,0.05,refresh,
,6.363359829000274,6.363395847999982,1789785050.8908453,1,0.05,refresh,
,6.383493034000367,6.383522181999979,1789785050.9109783,1,0.05,refresh,
,6.403624906000005,6.4036831280000115,1789785050.9311104,1,0.05,refresh,
,6.423801813999944,6.423832352000318,1789785050.9512873,1,0.05,refresh,
,6.443928686000163,6.443956741999955,1789785050.971414,1,0.05,refresh,
,6.464053039000191,6.464081612999962,1789785050.9915385,1,0.05,refresh,
,6.4841781700001775,6.484204299000339,1789785051.0116637,1,0.05,refresh,
,6.504298208000364,6.50432326300006,1789785051.0317836,1,0.05,refresh,
,6.524419579000096,6.524445209000078,1789785051.051905,1,0.05,refresh,
,6.54454680300023,6.544573321000371,1789785051.0720322,1,0.05,refresh,
,6.5646718960001635,6.564704656000231,1789785051.0921571,1,0.05,refresh,
,6.584813805000067,6.584846046000166,1789785051.1122992,1,0.05,refresh,
,6.60495221400015,6.60498128800009,1789785051.1324377,1,0.05,refresh,
,6.6250784369999565,6.625108215000182,1789785051.152564,1,0.05,refresh,
,6.645205512000302,6.645232957000189,1789785051.1726909,1,0.05,refresh,
,6.6653297729999395,6.665359957999954,1789785051.192815,1,0.05,refresh,
,6.685457070000211,6.6854837180003415,1789785051.2129424,1,0.05,refresh,
,6.705579497000144,6.705605201000253,1789785051.233065,1,0.05,refresh,
,6.725700276000225,6.725734739000018,1789785051.2531855,1,0.05,refresh,
,6.745835444000022,6.745865740000227,1789785051.273321,1,0.05,refresh,
,6.765969963000316,6.765999760000341,1789785051.2934554,1,0.05,refresh,
,6.786096650000218,6.7861244650002845,1789785051.3135822,1,0.05,refresh,
,6.806221281000035,6.806248818000313,1789785051.3337069,1,0.05,refresh,
,6.8263531150000745,6.826393985000323,1789785051.3538387,1,0.05,refresh,
,6.846494116000031,6.84652209800015,1789785051.3739793,1,0.05,refresh,
,6.866619580000133,6.8666472660002,1789785051.3941052,1,0.05,refresh,
,6.886743452000246,6.8867766370003665,1789785051.4142287,1,0.05,refresh,
,6.9068756570000005,6.906909305000227,1789785051.434361,1,0.05,refresh,
,6.927007084000252,6.927037750000181,1789785051.4544923,1,0.05,refresh,
,6.947137326000302,6.947165103000316,1789785051.4746227,1,0.05,refresh,
,6.967269790000046,6.967310697000357,1789785051.4947553,1,0.05,refresh,
,6.987410661000013,6.9874416980001115,1789785051.5148962,1,0.05,refresh,
,7.007546107000053,7.00759657000026,1789785051.5350316,1,0.05,refresh,
,7.027699830000074,7.027747016000376,1789785051.555185,1,0.05,refresh,
,7.047869424000055,7.04792453500022,1789785051.5753548,1,0.05,refresh,
,7.0680278879999605,7.06806387000006,1789785051.5955133,1,0.05,refresh,
,7.088163482000255,7.08819970400009,1789785051.6156487,1,0.05,refresh,
,7.1083000020003055,7.108332446000077,1789785051.6357856,1,0.05,refresh,
,7.128430373000356,7.128457836000052,1789785051.6559157,1,0.05,refresh,
,7.148553726000046,7.148583707999933,1789785051.6760392,1,0.05,refresh,
,7.168715209000311,7.168771246000233,1789785051.6962006,1,0.05,refresh,
,7.1888868030000594,7.188918358000137,1789785051.7163723,1,0.05,refresh,
,7.209024119000333,7.209052192999934,1789785051.7365093,1,0.05,refresh,
,7.229155509000066,7.229182231000323,1789785051.7566407,1,0.05,refresh,
,7.249284973000158,7.249311547000161,1789785051.7767704,1,0.05,refresh,
,7.269409641000038,7.269438622000052,1789785051.796895,1,0.05,refresh,
,7.289539327000057,7.289576383000167,1789785051.8170247,1,0.05,refresh,
,7.309679847000098,7.309708457999932,1789785051.8371654,1,0.05,refresh,
,7.329830052000034,7.329868847999933,1789785051.8573155,1,0.05,refresh,
,7.34997131199998,7.349997200999951,1789785051.8774567,1,0.05,refresh,
,7.370092554000166,7.370119387000159,1789785051.897578,1,0.05,refresh,
,7.3902270730000055,7.390263685000264,1789785051.9177127,1,0.05,refresh,
