t_rx_s,t_host_s,rx_unix_s,host_minus_rx_ms,dt_rx_ms,velocity_rpm,position_rot,raw_hex
123.13673734664917,123.13680489900025,1789785167.6642244,0.066280365,19.83499526977539,5440.000488,5437.633789,0100aa4512eda945
123.15694403648376,123.15698308500032,1789785167.684431,0.037431717,20.206689834594727,5440.000488,5439.45459,0100aa45a3fba945
123.17686581611633,123.17690417800031,1789785167.7043529,0.036716461181640625,19.92177963256836,5440.000488,5441.275391,0100aa45340aaa45
123.19691371917725,123.19695519800007,1789785167.7244008,0.039815903,20.047903060913086,5440.000488,5443.096191,0100aa45c518aa45
123.21690392494202,123.21694045799995,1789785167.744391,0.034809112548828125,19.990205764770508,5440.000488,5444.916992,0100aa455627aa45
123.2369499206543,123.23698823700033,1789785167.764437,0.036716461181640625,20.045995712280273,5440.000488,5446.761719,0100aa451836aa45
123.25694227218628,123.25697901500007,1789785167.7844293,0.035047531,19.992351531982422,5440.000488,5448.583008,0100aa45aa44aa45
123.27687191963196,123.27691722000009,1789785167.804359,0.0436306,19.92964744567871,5440.000488,5450.403809,0100aa453b53aa45
123.2969024181366,123.29693886900031,1789785167.8243895,0.034809112548828125,20.030498504638672,5440.000488,5452.224609,0100aa45cc61aa45
123.31694746017456,123.31698411100024,1789785167.8444345,0.035047531,20.045042037963867,5440.000488,5454.04541,0100aa455d70aa45
123.33691048622131,123.33695492600009,1789785167.8643975,0.042676926,19.96302604675293,5440.000488,5455.890137,0100aa451f7faa45
123.35693955421448,123.35697753800014,1789785167.8844266,0.036478043,20.029067993164062,5440.000488,5457.710938,0100aa45b08daa45
123.37690377235413,123.37693963200036,1789785167.9043908,0.034093857,19.964218139648438,5440.000488,5459.531738,0100aa45419caa45
123.39691019058228,123.39702672500016,1789785167.9243972,0.11467933654785156,20.006418228149414,5440.000488,5461.352539,0100aa45d2aaaa45
123.41689944267273,123.4169394,1789785167.9443865,0.038385391,19.98925209,5440.000488,5463.17334,0100aa4563b9aa45
123.43693804740906,123.43697293100013,1789785167.964425,0.033140182,20.038604736328125,5440.000488,5465.018066,0100aa4525c8aa45
123.45689582824707,123.4569336720001,1789785167.9843829,0.036239624,19.957780838012695,5440.000488,5466.838867,0100aa45b6d6aa45
123.4769082069397,123.4769825440003,1789785168.0043952,0.072717667,20.012378692626953,5440.000488,5468.659668,0100aa4547e5aa45
123.49690079689026,123.4969358960002,1789785168.0243878,0.03361702,19.992589950561523,5440.000488,5470.480469,0100aa45d8f3aa45
123.51686549186707,123.51690552700029,1789785168.0443525,0.038385391,19.96469497680664,5440.000488,5472.301758,0100aa456a02ab45
123.53690481185913,123.53694908300031,1789785168.0643919,0.042676926,20.03931999206543,5440.000488,5474.146484,0100aa452c11ab45
123.5568835735321,123.55692849200022,1789785168.0843706,0.043392181396484375,19.978761672973633,5440.000488,5475.967285,0100aa45bd1fab45
123.57673192024231,123.5767783260003,1789785168.104219,0.044822693,19.848346710205078,5445.714844,5477.788086,b82daa454e2eab45
123.59687376022339,123.59692266000002,1789785168.1243608,0.047206878662109375,20.14183998,5445.714844,5479.608887,b82daa45df3cab45
123.61689233779907,123.61695247600028,1789785168.1443794,0.058412552,20.018577575683594,5445.714844,5481.453613,b82daa45a14bab45
123.63690257072449,123.63700856900005,1789785168.1643896,0.10418891906738281,20.01023292541504,5445.714844,5483.274414,b82daa45325aab45
123.65690469741821,123.65693942200005,1789785168.1843917,0.032901763916015625,20.002126693725586,5445.714844,5485.095215,b82daa45c368ab45
123.67686939239502,123.67691251500037,1789785168.2043564,0.041723251,19.96469497680664,5445.714844,5486.939941,b82daa458577ab45
123.69689869880676,123.69693753499996,1789785168.2243857,0.037193298,20.029306411743164,5445.714844,5488.760742,b82daa451686ab45
123.71685361862183,123.71689018400002,1789785168.2443407,0.034809112548828125,19.954919815063477,5445.714844,5490.581543,b82daa45a794ab45
123.73672771453857,123.7368051100002,1789785168.2642148,0.076055527,19.874095916748047,5451.429199,5492.402344,6f5baa4538a3ab45
123.75685834884644,123.75690061200021,1789785168.2843454,0.040769577,20.130634307861328,5451.429199,5494.247559,6f5baa45fbb1ab45
123.77685475349426,123.77689692700005,1789785168.3043418,0.040769577,19.99640464782715,5451.429199,5496.068359,6f5baa458cc0ab45
123.79689884185791,123.79693783600032,1789785168.324386,0.037193298,20.04408836364746,5451.429199,5497.88916,6f5baa451dcfab45
123.81689691543579,123.81693376200019,1789785168.344384,0.035047531,19.99807357788086,5451.429199,5499.733887,6f5baa45dfddab45
123.83685183525085,123.83688967100034,1789785168.3643389,0.036239624,19.954919815063477,5445.714844,5501.554688,b82daa4570ecab45
123.85689878463745,123.85693569000023,1789785168.3843858,0.03528595,20.04694938659668,5451.429199,5503.399414,6f5baa4532fbab45
123.8768527507782,123.87688819100003,1789785168.4043398,0.03361702,19.95396614074707,5451.429199,5505.220215,6f5baa45c309ac45
123.89689469337463,123.89693791400032,1789785168.4243817,0.041484832763671875,20.041942596435547,5451.429199,5507.041016,6f5baa455418ac45
123.91693139076233,123.91696882299993,1789785168.4444184,0.035762786865234375,20.036697387695312,5451.429199,5508.885742,6f5baa451627ac45
123.93689560890198,123.93694558300012,1789785168.4643826,0.048160552978515625,19.964218139648438,5451.429199,5510.706543,6f5baa45a735ac45
123.95685410499573,123.95690876900017,1789785168.4843411,0.053167343,19.95849609,5451.429199,5512.527344,6f5baa453844ac45
123.97689962387085,123.97701158500013,1789785168.5043867,0.11014938354492188,20.04551887512207,5451.429199,5514.348633,6f5baa45ca52ac45
123.9968900680542,123.99694293700031,1789785168.524377,0.051259995,19.99044418334961,5451.429199,5516.193359,6f5baa458c61ac45
124.01685285568237,124.0169127160002,1789785169,0.058174133,19.962787628173828,5451.429199,5518.01416,6f5baa451d70ac45
