time_s,applied_duty_percent,velocity_rpm
3.600000000,49.999114963,2703.408671874
3.620000000,49.999114963,2708.572265625
3.640000000,49.999114963,2708.572265625
3.660000000,49.999114963,2708.572265625
3.680000000,49.999114963,2708.572265625
3.700000000,49.999114963,2708.021775028
3.720000000,49.999114963,2703.416725308
3.740000000,49.999114963,2708.572265625
3.760000000,49.999114963,2708.572265625
3.780000000,49.999114963,2708.572265625
3.800000000,49.999114963,2708.572265625
3.820000000,49.999114963,2708.572265625
3.840000000,49.999114963,2708.018714911
3.860000000,49.999114963,2702.857910156
3.880000000,49.999114963,2703.417916856
3.900000000,49.999114963,2708.572265625
3.920000000,49.999114963,2708.572265625
3.940000000,49.999114963,2708.572265625
3.960000000,49.999114963,2708.572265625
3.980000000,49.999114963,2708.572265625
4.000000000,49.999114963,2708.572265625
4.020000000,49.999114963,2708.572265625
4.040000000,49.999114963,2708.572265625
4.060000000,49.999114963,2709.126735165
4.080000000,49.999114963,2714.286621094
4.100000000,49.999114963,2714.286621094
4.120000000,49.999114963,2714.286621094
4.140000000,49.999114963,2714.286621094
4.160000000,49.999114963,2714.286621094
4.180000000,49.999114963,2714.286621094
4.200000000,49.999114963,2714.286621094
4.220000000,49.999114963,2714.286621094
4.240000000,49.999114963,2714.286621094
4.260000000,49.999114963,2714.286621094
4.280000000,49.999114963,2714.286621094
4.300000000,49.999114963,2714.286621094
4.320000000,49.999114963,2714.286621094
4.340000000,49.999114963,2714.286621094
4.360000000,49.999114963,2714.286621094
4.380000000,49.999114963,2713.734203415
4.400000000,49.999114963,2708.572265625
4.420000000,49.999114963,2709.126861026
4.440000000,49.999114963,2714.286621094
4.460000000,49.999114963,2714.286621094
4.480000000,49.999114963,2713.732343638
4.500000000,49.999114963,2709.118430939
4.520000000,49.999114963,2714.286621094
4.540000000,49.999114963,2714.286621094
4.560000000,49.999114963,2713.741042809
4.580000000,49.999114963,2708.572265625
4.600000000,49.999114963,2708.572265625
4.620000000,49.999114963,2708.572265625
4.640000000,49.999114963,2709.130003431
4.660000000,49.999114963,2713.713728909
4.680000000,49.999114963,2708.572265625
4.700000000,49.999114963,2708.572265625
4.720000000,49.999114963,2709.125765335
4.740000000,49.999114963,2714.286621094
4.760000000,49.999114963,2713.739436787
4.780000000,49.999114963,2708.572265625
4.800000000,49.999114963,2708.572265625
4.820000000,49.999114963,2709.129259471
4.840000000,49.999114963,2714.286621094
4.860000000,49.999114963,2714.286621094
4.880000000,49.999114963,2713.718373097
4.900000000,49.999114963,2708.572265625
4.920000000,49.999114963,2709.129295073
4.940000000,49.999114963,2714.286621094
4.960000000,49.999114963,2714.286621094
4.980000000,49.999114963,2713.732529479
5.000000000,49.999114963,2708.572265625
5.020000000,49.999114963,2708.572265625
5.040000000,49.999114963,2709.132006963
5.060000000,49.999114963,2713.717137345
5.080000000,49.999114963,2708.572265625
5.100000000,49.999114963,2709.142511658
5.120000000,49.999114963,2714.286621094
5.140000000,49.999114963,2714.286621094
5.160000000,49.999114963,2713.738992062
5.180000000,49.999114963,2708.572265625
5.200000000,49.999114963,2708.572265625
5.220000000,49.999114963,2709.135965059
5.240000000,49.999114963,2714.286621094
5.260000000,49.999114963,2714.286621094
5.280000000,49.999114963,2713.733115721
5.300000000,49.999114963,2708.572265625
5.320000000,49.999114963,2709.115784135
5.340000000,49.999114963,2713.758491150
5.360000000,49.999114963,2708.572265625
5.380000000,49.999114963,2708.572265625
5.400000000,49.999114963,2708.572265625
5.420000000,49.999114963,2708.572265625
5.440000000,49.999114963,2709.143331372
5.460000000,49.999114963,2714.286621094
5.480000000,49.999114963,2713.716697217
5.500000000,49.999114963,2708.572265625
5.520000000,49.999114963,2708.572265625
5.540000000,49.999114963,2709.140330482
5.560000000,49.999114963,2713.714570075
5.580000000,49.999114963,2708.572265625
5.600000000,49.999114963,2708.572265625
5.620000000,49.999114963,2708.572265625
5.640000000,49.999114963,2708.572265625
5.660000000,49.999114963,2709.125068802
5.680000000,49.999114963,2714.286621094
5.700000000,49.999114963,2713.713721776
5.720000000,49.999114963,2708.572265625
5.740000000,49.999114963,2708.572265625
5.760000000,49.999114963,2709.144499128
5.780000000,49.999114963,2713.724860624
5.800000000,49.999114963,2708.572265625
5.820000000,49.999114963,2708.572265625
5.840000000,49.999114963,2708.572265625
5.860000000,49.999114963,2708.572265625
5.880000000,49.999114963,2709.134778551
5.900000000,49.999114963,2714.286621094
5.920000000,49.999114963,2713.714060602
5.940000000,49.999114963,2708.572265625
5.960000000,49.999114963,2708.572265625
5.980000000,49.999114963,2709.124780062
6.000000000,49.999114963,2713.722875772
6.020000000,49.999114963,2708.572265625
6.040000000,49.999114963,2708.572265625
6.060000000,49.999114963,2708.572265625
6.080000000,49.999114963,2708.572265625
6.100000000,49.999114963,2709.135676195
6.120000000,49.999114963,2714.286621094
6.140000000,49.999114963,2713.709107793
6.160000000,49.999114963,2709.147477502
6.180000000,49.999114963,2714.286621094
6.200000000,49.999114963,2714.286621094
6.220000000,49.999114963,2713.729023024
6.240000000,49.999114963,2708.572265625
6.260000000,49.999114963,2709.147074726
6.280000000,49.999114963,2714.286621094
6.300000000,49.999114963,2714.286621094
6.320000000,49.999114963,2714.286621094
6.340000000,49.999114963,2714.286621094
6.360000000,49.999114963,2714.286621094
6.380000000,49.999114963,2714.286621094
6.400000000,49.999114963,2714.286621094
6.420000000,49.999114963,2713.726482881
6.440000000,49.999114963,2709.140442846
6.460000000,49.999114963,2714.286621094
6.480000000,49.999114963,2714.286621094
6.500000000,49.999114963,2713.710551754
6.520000000,49.999114963,2708.572265625
6.540000000,49.999114963,2709.138395340
6.560000000,49.999114963,2714.286621094
6.580000000,49.999114963,2714.286621094
6.600000000,49.999114963,2713.711171922
6.620000000,49.999114963,2708.572265625
6.640000000,49.999114963,2709.126178472
6.660000000,49.999114963,2714.286621094
6.680000000,49.999114963,2714.286621094
6.700000000,49.999114963,2714.286621094
6.720000000,49.999114963,2714.286621094
6.740000000,49.999114963,2714.286621094
6.760000000,49.999114963,2714.286621094
6.780000000,49.999114963,2714.286621094
6.800000000,49.999114963,2714.286621094
6.820000000,49.999114963,2714.286621094
6.840000000,49.999114963,2714.863496686
6.860000000,49.999114963,2720.000976562
6.880000000,49.999114963,2719.438951580
6.900000000,49.999114963,2714.286621094
6.920000000,49.999114963,2714.286621094
6.940000000,49.999114963,2714.286621094
6.960000000,49.999114963,2714.286621094
6.980000000,49.999114963,2714.286621094
7.000000000,49.999114963,2714.286621094
7.020000000,49.999114963,2714.286621094
7.040000000,49.999114963,2714.286621094
7.060000000,49.999114963,2714.286621094
7.080000000,49.999114963,2714.286621094
7.100000000,49.999114963,2713.717850469
7.120000000,49.999114963,2708.572265625
7.140000000,49.999114963,2709.142580122
7.160000000,49.999114963,2714.286621094
7.180000000,49.999114963,2714.286621094
7.200000000,49.999114963,2713.705430839
7.220000000,49.999114963,2708.572265625
7.240000000,49.999114963,2708.572265625
7.260000000,49.999114963,2709.134404334
7.280000000,49.999114963,2713.716342164
7.300000000,49.999114963,2708.572265625
7.320000000,49.999114963,2708.572265625
7.340000000,49.999114963,2709.142880884
7.360000000,49.999114963,2714.286621094
7.380000000,49.999114963,2713.716529973
7.400000000,49.999114963,2708.572265625
7.420000000,49.999114963,2708.572265625
7.440000000,49.999114963,2709.146223355
7.460000000,49.999114963,2714.286621094
7.480000000,49.999114963,2714.286621094
7.500000000,49.999114963,2713.705326663
7.520000000,49.999114963,2708.572265625
7.540000000,49.999114963,2709.146640572
7.560000000,49.999114963,2714.286621094
7.580000000,49.999114963,2714.286621094
7.600000000,49.999114963,2713.709756002
7.620000000,49.999114963,2708.572265625
7.640000000,49.999114963,2708.572265625
7.660000000,49.999114963,2709.146434909
7.680000000,49.999114963,2714.286621094
7.700000000,49.999114963,2713.712960203
7.720000000,49.999114963,2708.572265625
7.740000000,49.999114963,2708.572265625
7.760000000,49.999114963,2709.135072105
7.780000000,49.999114963,2713.723323613
7.800000000,49.999114963,2708.572265625
7.820000000,49.999114963,2708.572265625
7.840000000,49.999114963,2709.153636466
7.860000000,49.999114963,2714.286621094
7.880000000,49.999114963,2714.286621094
7.900000000,49.999114963,2714.286621094
7.920000000,49.999114963,2713.712801280
7.940000000,49.999114963,2709.135683515
7.960000000,49.999114963,2714.286621094
7.980000000,49.999114963,2714.286621094
8.000000000,49.999114963,2714.286621094
8.020000000,49.999114963,2714.286621094
8.040000000,49.999114963,2714.286621094
8.060000000,49.999114963,2714.286621094
8.080000000,49.999114963,2714.286621094
8.100000000,49.999114963,2714.286621094
8.120000000,49.999114963,2714.286621094
8.140000000,49.999114963,2714.286621094
8.160000000,49.999114963,2714.286621094
8.180000000,49.999114963,2714.286621094
8.200000000,49.999114963,2714.286621094
8.220000000,49.999114963,2714.286621094
8.240000000,49.999114963,2714.286621094
8.260000000,49.999114963,2713.708904806
8.280000000,49.999114963,2709.157845461
8.300000000,49.999114963,2714.286621094
8.320000000,49.999114963,2714.286621094
8.340000000,49.999114963,2713.699874492
8.360000000,49.999114963,2708.572265625
8.380000000,49.999114963,2709.149004142
8.400000000,49.999114963,2714.286621094
8.420000000,49.999114963,2714.286621094
8.440000000,49.999114963,2714.286621094
8.460000000,49.999114963,2714.286621094
8.480000000,49.999114963,2714.286621094
8.500000000,49.999114963,2714.286621094
8.520000000,49.999114963,2714.286621094
8.540000000,49.999114963,2714.286621094
8.560000000,49.999114963,2714.286621094
8.580000000,49.999114963,2714.286621094
8.600000000,49.999114963,2714.286621094
8.620000000,49.999114963,2714.286621094
8.640000000,49.999114963,2714.286621094
8.660000000,49.999114963,2714.286621094
8.680000000,49.999114963,2714.286621094
8.700000000,49.999114963,2713.704272262
8.720000000,49.999114963,2709.193881993
8.740000000,49.999114963,2714.286621094
8.760000000,49.999114963,2714.286621094
8.780000000,49.999114963,2713.698288471
8.800000000,49.999114963,2708.572265625
8.820000000,49.999114963,2709.162032382
8.840000000,49.999114963,2714.286621094
8.860000000,49.999114963,2714.286621094
8.880000000,49.999114963,2714.286621094
8.900000000,49.999114963,2714.286621094
8.920000000,49.999114963,2714.286621094
8.940000000,49.999114963,2714.286621094
8.960000000,49.999114963,2714.286621094
8.980000000,49.999114963,2714.286621094
